Ticker;SimFinId;_Company_Name;IndustryId;year;quarter
NUTR;357986;"NUTRACEUTICAL INTERNATIONAL CORP";102002;2017;Q3
NUVA;110456;"NUVASIVE INC";106004;2022;Q1
NUZE;1154275;"NuZee, Inc.";102005;2022;Q2
NVAX;826389;"NOVAVAX INC";106002;2022;Q1
NVCR;440850;"Novocure Ltd";106003;2022;Q1
NVCT;1342110;"Nuvectis Pharma, Inc.";;2022;Q1
NVDA;172199;"NVIDIA CORP";101004;2022;Q1
NVEC;102816;"NVE CORP /NEW/";101004;2021;Q4
NVEE;6767621;"NV5 Global, Inc.";;2022;Q1
NVR;896899;"NVR INC";103013;2022;Q1
NVRO;6767785;"Nevro Corp.";;2022;Q1
NVST;1234782;"Envista Holdings Corp";106004;2022;Q1
NVT;1234783;"nVent Electric plc";100001;2022;Q1
NVTA;963379;"Invitae Corp";106011;2022;Q1
NWE;342218;"NORTHWESTERN CORP";105001;2022;Q1
NWL;378194;"Newell Rubbermaid Co.";102002;2022;Q1
NWN;6767575;"Northwest Natural Holding Company";;2022;Q1
NWPX;1031014;"NORTHWEST PIPE CO";100003;2022;Q1
NWS;160346;"NEWS CORP";103001;2022;Q3
NWY;33184;"New York & Company, Inc.";103002;2019;Q4
NX;921442;"Quanex Building Products CORP";110005;2022;Q2
NXPI;1150946;"NXP Semiconductors N.V.";101004;2022;Q1
NXRT;6767757;"NexPoint Residential Trust, Inc.";;2022;Q1
NXST;650370;"NEXSTAR MEDIA GROUP, INC.";103001;2022;Q1
NYT;647918;"NEW YORK TIMES CO";103026;2022;Q1
O;81605;"REALTY INCOME CORP";109001;2022;Q1
OA;609619;"ORBITAL ATK, INC.";100008;2018;Q1
OAK;628032;"Oaktree Capital Group, LLC";104001;2022;Q1
OC;985860;"Owens Corning";110005;2022;Q1
OCC;232540;"OPTICAL CABLE CORP";101005;2022;Q2
OCN;544026;"OCWEN FINANCIAL CORP";104002;2022;Q1
OCX;1253242;"Oncocyte Corp";106002;2022;Q1
ODFL;782146;"OLD DOMINION FREIGHT LINE INC/VA";100010;2022;Q1
ODP;528624;"OFFICE DEPOT INC";103002;2022;Q1
ODT;790464;"Odonate Therapeutics, Inc.";106002;2021;Q3
OFC;949496;"CORPORATE OFFICE PROPERTIES TRUST";;2022;Q1
OFLX;728561;"Omega Flex, Inc.";100001;2022;Q1
OGE;998476;"OGE ENERGY CORP.";105001;2022;Q1
OGN;1243189;"Organon & Co.";106001;2022;Q1
OGS;351460;"ONE Gas, Inc.";105001;2022;Q1
OHI;531049;"OMEGA HEALTHCARE INVESTORS INC";109001;2022;Q1
OI;406666;"OWENS ILLINOIS INC /DE/";103018;2022;Q1
OII;638114;"OCEANEERING INTERNATIONAL INC";107004;2022;Q1
OKE;334076;"ONEOK INC /NEW/";107003;2022;Q1
OKTA;708398;"Okta, Inc.";101003;2022;Q1
OLED;933165;"UNIVERSAL DISPLAY CORP \PA\";101004;2022;Q1
OLLI;102057;"Ollie's Bargain Outlet Holdings, Inc.";102001;2021;Q4
OLN;448155;"Olin Corp";110001;2022;Q1
OLP;949745;"ONE LIBERTY PROPERTIES INC";;2022;Q1
OMC;251397;"OMNICOM GROUP INC.";103011;2022;Q1
OMCL;495083;"OMNICELL, Inc";101003;2022;Q1
OMED;819110;"OncoMed Pharmaceuticals Inc";106002;2018;Q4
OMI;347188;"OWENS & MINOR INC/VA/";106014;2022;Q1
OMIC;1253398;"Singular Genomics Systems, Inc.";106002;2022;Q1
OMP;914862;"Oasis Midstream Partners LP";107003;2021;Q3
ON;136025;"ON SEMICONDUCTOR CORP";101004;2022;Q1
ONCT;796059;"Oncternal Therapeutics, Inc.";106002;2022;Q1
ONDK;977510;"On Deck Capital, Inc.";;2020;Q2
ONEM;1008081;"1Life Healthcare Inc";106011;2022;Q1
ONEW;1321940;"OneWater Marine Inc.";;2021;Q1
ONVO;53151;"ORGANOVO HOLDINGS, INC.";106001;2021;Q4
OOMA;208053;"OOMA INC";108001;2022;Q1
OPEN;1124649;"Opendoor Technologies Inc.";109002;2022;Q1
OPGN;1253028;"OPGEN INC";106002;2022;Q1
OPI;820761;"OFFICE PROPERTIES INCOME TRUST";109001;2022;Q1
OPRX;654256;"OptimizeRx Corp";101003;2022;Q1
OPTT;1020998;"Ocean Power Technologies, Inc.";107007;2022;Q4
ORA;708961;"ORMAT TECHNOLOGIES, INC.";105002;2022;Q1
ORCL;257930;"ORACLE CORP";101003;2022;Q3
ORGO;1253253;"Organogenesis Holdings Inc.";106002;2022;Q1
ORIC;1873018;"Oric Pharmaceuticals, Inc.";;2022;Q1
ORLY;334679;"O REILLY AUTOMOTIVE INC";103002;2022;Q1
OSIS;344473;"OSI SYSTEMS INC";101001;2022;Q3
OSPN;147770;"OneSpan Inc.";101003;2022;Q1
OSTK;176064;"OVERSTOCK.COM, INC";103002;2022;Q1
OSUR;1253129;"ORASURE TECHNOLOGIES INC";106001;2022;Q1
OTEL;969956;"OTELCO INC.";108001;2020;Q4
OTEX;714157;"OPEN TEXT CORP";101003;2022;Q3
OTIS;1161716;"Otis Worldwide Corp";100003;2022;Q1
OTLK;908645;"Outlook Therapeutics, Inc.";106002;2022;Q2
OTRK;495603;"Ontrak, Inc.";106011;2022;Q1
OTTR;703658;"Otter Tail Corp";105001;2022;Q1
OUT;706846;"OUTFRONT Media Inc.";109001;2022;Q1
OVV;980326;"Ovintiv Inc.";107002;2022;Q1
OXFD;124252;"Oxford Immunotec Global PLC";106001;2020;Q3
OXM;185852;"OXFORD INDUSTRIES INC";103004;2022;Q1
OXY;334205;"OCCIDENTAL PETROLEUM CORP /DE/";107002;2022;Q1
P;91899;"Pandora Media, Inc.";103001;2018;Q3
PAA;980332;"PLAINS ALL AMERICAN PIPELINE LP";107003;2022;Q1
PACB;81196;"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.";106001;2022;Q1
PAHC;177507;"PHIBRO ANIMAL HEALTH CORP";106005;2022;Q3
PANW;199345;"Palo Alto Networks Inc";101003;2022;Q3
PARA;378106;"Paramount Global";103001;2022;Q1
PARR;6767661;"Par Pacific Holdings, Inc.";;2022;Q1
PATH;1253258;"UiPath, Inc.";101003;2022;Q1
PATK;745754;"PATRICK INDUSTRIES INC";103004;2022;Q1
PAYC;746934;"Paycom Software, Inc.";101003;2022;Q1
PAYS;921205;"Paysign, Inc.";100002;2022;Q1
PAYX;106287;"PAYCHEX INC";100002;2022;Q3
PBF;546186;"PBF Energy Inc.";107001;2022;Q1
PBH;641370;"Prestige Brands Holdings, Inc.";106014;2021;Q4
PBI;378200;Pitney-Bowes;100001;2022;Q1
PBSV;242378;"Pharma-Bio Serv, Inc.";100002;2022;Q2
PBYI;668565;"PUMA BIOTECHNOLOGY, INC.";106002;2022;Q1
PCAR;406606;"PACCAR INC";100012;2022;Q1
PCH;1067480;"POTLATCHDELTIC CORP";110002;2022;Q1
PCMI;898543;"PCM, INC.";101001;2019;Q2
PCOR;1374845;"PROCORE TECHNOLOGIES, INC.";;2022;Q1
PCRX;982111;"Pacira BioSciences, Inc.";106001;2022;Q1
PCTI;919132;"PC TEL INC";101005;2022;Q1
PCTY;1054411;"Paylocity Holding Corp";101003;2022;Q3
PCVX;1253394;"Vaxcyte, Inc.";106002;2022;Q1
PD;987612;"PagerDuty, Inc.";101003;2022;Q1
PDCE;1374139;"PDC ENERGY, INC.";;2022;Q1
PDCO;196179;"PATTERSON COMPANIES, INC.";106014;2022;Q4
PDEX;246198;"PRO DEX INC";106003;2022;Q3
PDFS;606334;"PDF SOLUTIONS INC";101003;2022;Q1
PDLI;533398;"PDL BIOPHARMA, INC.";106002;2020;Q2
PE;749130;"Parsley Energy, Inc.";107002;2020;Q3
PEAK;378162;"HEALTHPEAK PROPERTIES, INC.";109001;2022;Q1
PEB;107219;"Pebblebrook Hotel Trust";109001;2022;Q1
PEG;117316;"PUBLIC SERVICE ENTERPRISE GROUP INC";105001;2022;Q1
PEGA;448267;"Pegasystems Inc";101003;2022;Q1
PEN;920930;"Penumbra Inc";106004;2022;Q1
PENN;988816;"PENN NATIONAL GAMING INC";103001;2022;Q1
PEP;218222;"PEPSICO INC";102005;2022;Q1
PERF;209149;"Perfumania Holdings, Inc.";103002;2017;Q2
PESI;664574;"PERMA FIX ENVIRONMENTAL SERVICES INC";100004;2022;Q1
PETQ;1371623;"PetIQ, Inc.";103020;2022;Q1
PETS;820678;"PETMED EXPRESS INC";102001;2021;Q4
PFE;262090;"PFIZER INC";106005;2022;Q1
PFGC;180458;"Performance Food Group Co";102001;2022;Q3
PFPT;1017401;"PROOFPOINT INC";;2021;Q2
PG;133209;"PROCTER & GAMBLE Co";102002;2022;Q3
PGNX;795979;"PROGENICS PHARMACEUTICALS INC";106002;2020;Q1
PGNY;1234786;"Progyny, Inc.";106001;2022;Q1
PGRE;350539;"Paramount Group, Inc.";109001;2022;Q1
PGTI;127570;"PGT, Inc.";110005;2022;Q1
PH;354246;"PARKER HANNIFIN CORP";100001;2022;Q3
PHM;404717;"PULTEGROUP INC/MI/";103013;2022;Q1
PHUN;895647;"Phunware, Inc.";101003;2022;Q1
PI;182875;"IMPINJ INC";101001;2022;Q1
PII;104458;"POLARIS INDUSTRIES INC/MN";103005;2022;Q1
PINC;448306;"Premier Inc";101003;2022;Q3
PINE;1338974;"Alpine Income Property Trust, Inc.";109001;2022;Q1
PINS;979810;"PINTEREST, INC.";101002;2022;Q1
PIPR;6767495;"Piper Sandler Companies";;2022;Q1
PIR;244053;"PIER 1 IMPORTS INC/DE";103002;2019;Q3
PIXY;1077532;"ShiftPixy, Inc.";101003;2022;Q2
PJT;158528;"PJT Partners Inc.";104003;2022;Q1
PK;641161;"Park Hotels & Resorts Inc.";109001;2022;Q1
PKD;998473;"PARKER DRILLING CO /DE/";;2019;Q3
PKE;89458;"PARK ELECTROCHEMICAL CORP";101004;2021;Q4
PKG;448316;"Packaging Corp Of America";103018;2022;Q1
PKI;378197;PerkinElmer;106001;2022;Q1
PLAB;39856;"PHOTRONICS INC";101004;2022;Q2
PLAN;925650;"Anaplan, Inc.";101003;2022;Q1
PLAY;44636;"Dave & Buster's Entertainment, Inc.";103003;2022;Q1
PLCE;737152;"Childrens Place, Inc.";103002;2022;Q1
PLD;113992;"Prologis, Inc.";109001;2022;Q1
PLNT;948485;"Planet Fitness, Inc.";103020;2022;Q1
PLPC;728955;"PREFORMED LINE PRODUCTS CO";101001;2022;Q1
PLSE;1253396;"Pulse Biosciences, Inc.";106002;2022;Q1
PLTR;1039027;"Palantir Technologies Inc.";101003;2022;Q1
PLUG;1011101;"PLUG POWER INC";100003;2022;Q1
PLUS;1234044;"EPLUS INC";108002;2021;Q4
PLXS;6767477;"Plexus Corp.";;2022;Q2
PM;82860;"Philip Morris International Inc.";102003;2022;Q1
PNM;1067473;"PNM RESOURCES INC";105002;2022;Q1
PNR;334445;"PENTAIR plc";100001;2022;Q1
PNW;327292;"PINNACLE WEST CAPITAL CORP";105001;2022;Q1
PODD;349262;"INSULET CORP";106003;2022;Q1
POST;625659;"Post Holdings, Inc.";102002;2022;Q2
PPC;423305;"PILGRIMS PRIDE CORP";102002;2022;Q1
PPG;256062;"PPG INDUSTRIES INC";110001;2022;Q1
PPIH;209037;"MFRI INC";100001;2022;Q1
PPL;26853;"PPL Corp";105001;2022;Q1
PPSI;88673;"PIONEER POWER SOLUTIONS, INC.";101001;2022;Q1
PQG;6767547;"PQ Group Holdings Inc.";;2022;Q1
PRAH;1054949;"PRA Health Sciences, Inc.";106001;2021;Q1
PRCH;1200989;"Porch Group, Inc.";101003;2022;Q1
PRCP;210612;"PERCEPTRON INC/MI";101001;2021;Q1
PRDO;1241826;"PERDOCEO EDUCATION Corp";102006;2022;Q1
PRFT;6767455;"Perficient, Inc.";;2022;Q1
PRG;1234787;"PROG Holdings, Inc.";104007;2022;Q1
PRGB;167827;"Protea Biosciences Group, Inc.";;2017;Q2
PRGO;334568;"PERRIGO CO";106005;2022;Q1
PRGS;748103;"PROGRESS SOFTWARE CORP /MA";101003;2022;Q1
PRGX;1008639;"PRGX GLOBAL, INC.";;2020;Q3
PRIM;6767669;"Primoris Services Corporation";;2022;Q1
PRKA;954543;"PARKS AMERICA, INC";103015;2022;Q2
PRLB;341185;"Proto Labs Inc";100001;2022;Q1
PRO;969097;"PROS Holdings, Inc.";101003;2022;Q1
PROG;1872948;"BIORA THERAPEUTICS, INC.";;2022;Q1
PROM;156801;"Propel Media, Inc.";;2018;Q2
PRPL;978141;"Purple Innovation, Inc.";103004;2022;Q1
PRPO;778232;"Precipio, Inc.";106001;2022;Q1
PRSP;1057795;"Perspecta Inc.";101003;2020;Q3
PRTA;6481083;"Prothena Corporation plc";;2022;Q1
PRTS;675964;"U.S. Auto Parts Network, Inc.";103002;2022;Q1
PRTX;95453;"PROTALEX INC";106002;2019;Q1
PRXL;210352;"PAREXEL INTERNATIONAL CORP";106001;2017;Q4
PS;698235;"Pluralsight, Inc.";101003;2020;Q4
PSA;378204;"Public Storage";109001;2022;Q1
PSB;949477;"PS BUSINESS PARKS INC/CA";109001;2022;Q1
PSN;971592;"PARSONS CORP";100008;2022;Q1
PSNL;1252816;"Personalis, Inc.";106002;2022;Q1
PSSR;210051;"PASSUR Aerospace, Inc.";100008;2022;Q2
PSTI;201828;"PLURISTEM THERAPEUTICS INC";106002;2022;Q3
PSTV;1215820;"PLUS THERAPEUTICS, INC.";106002;2022;Q1
PTC;148538;"PTC INC.";101003;2022;Q2
PTCT;6481022;"PTC Therapeutics, Inc.";;2022;Q1
PTE;184064;PolarityTE;106002;2022;Q1
PTEN;345674;"PATTERSON UTI ENERGY INC";107006;2022;Q1
PTN;642335;"PALATIN TECHNOLOGIES INC";106001;2022;Q3
PTON;963029;"PELOTON INTERACTIVE, INC.";103015;2022;Q3
PUBM;1240866;"PubMatic, Inc.";101003;2022;Q1
PUMP;1145424;"ProPetro Holding Corp.";107003;2022;Q1
PURE;53064;"PURE BIOSCIENCE, INC.";102002;2022;Q3
PVAC;359467;"PENN VIRGINIA CORP";107002;2022;Q1
PVH;46764;"PVH CORP. /DE/";103004;2022;Q1
PVHO;340334;"Provision Holding, Inc.";;2018;Q3
PWR;378205;"Quanta Services Inc.";100003;2022;Q1
PX;378201;"Praxair Inc.";110001;2018;Q3
PXD;378199;"Pioneer Natural Resources";107002;2022;Q1
PYPL;109664;"PayPal Holdings, Inc.";104007;2022;Q1
PYXS;1841390;"Pyxis Oncology, Inc.";106002;2022;Q1
PZZA;352171;"PAPA JOHNS INTERNATIONAL INC";103003;2022;Q1
QCOM;85758;"QUALCOMM INC/DE";101004;2022;Q2
QCP;356195;"QUALITY CARE PROPERTIES, INC.";109001;2018;Q1
QDEL;1055094;"QUIDEL CORP /DE/";106001;2022;Q1
QEP;504259;"QEP RESOURCES, INC.";107005;2020;Q4
QLGC;80382;"QLOGIC CORP";101001;2017;Q1
QLYS;1059904;"QUALYS, INC.";101003;2022;Q1
QNST;168827;"QUINSTREET, INC";101002;2022;Q3
QRTEA;980380;"Qurate Retail, Inc.";103001;2022;Q1
QRVO;35151;"Qorvo, Inc.";101004;2021;Q4
QS;1059132;"QuantumScape Corp";100001;2022;Q1
QSI;1253402;"Quantum-Si Inc";106002;2022;Q1
QSR;716651;"Restaurant Brands International Inc.";103003;2022;Q1
QTNA;734346;"QUANTENNA COMMUNICATIONS INC";101004;2019;Q1
QTNT;1253244;"Quotient Ltd";106001;2021;Q4
QTRX;1253025;"Quanterix Corp";106002;2022;Q1
QTWO;6767657;"Q2 Holdings, Inc.";;2022;Q1
QUOT;651172;"Quotient Technology Inc.";103011;2022;Q1
QVC;430403;"QVC INC";;2022;Q1
R;378210;"Ryder System";100007;2022;Q1
RAD;84515;"RITE AID CORP";102001;2021;Q4
RAI;336424;"REYNOLDS AMERICAN INC";102003;2017;Q2
RAIL;543593;"FreightCar America, Inc.";100010;2022;Q1
RAMP;1059127;"LiveRamp Holdings, Inc.";101003;2021;Q4
RANI;1873341;"Rani Therapeutics Holdings, Inc.";;2022;Q1
RARE;6767433;"Ultragenyx Pharmaceutical Inc.";;2022;Q1
RATE;140381;"Bankrate, Inc.";101002;2017;Q2
RAVE;640428;"RAVE RESTAURANT GROUP, INC.";103003;2022;Q3
RAVN;664566;"RAVEN INDUSTRIES INC";100001;2021;Q2
RBBN;909370;"Ribbon Communications Inc.";108001;2022;Q1
RBC;1234788;"REGAL BELOIT CORP";100003;2022;Q1
RBLX;1338975;"Roblox Corp";101003;2022;Q1
RBOT;1253250;"Vicarious Surgical Inc.";106002;2022;Q1
RC;6767725;"Ready Capital Corporation";;2021;Q1
RCKT;6767623;"Rocket Pharmaceuticals, Inc.";;2022;Q1
RCKY;1300071;"ROCKY BRANDS, INC.";103004;2022;Q1
RCL;403292;"ROYAL CARIBBEAN CRUISES LTD";103015;2022;Q1
RCUS;790458;"Arcus Biosciences, Inc.";106002;2022;Q1
RDC;252069;"ROWAN COMPANIES PLC";107006;2018;Q4
RDFN;808089;"Redfin Corp";109002;2022;Q1
RDNT;143984;"RadNet, Inc.";106001;2022;Q1
RDW;1300408;"Redwire Corp";100008;2022;Q1
REAL;978937;"TheRealReal, Inc.";103002;2022;Q1
REED;727073;"REED'S, INC.";102005;2022;Q1
REGI;760763;"Renewable Energy Group, Inc.";107001;2021;Q4
REGN;378206;Regeneron;106002;2022;Q1
REI;942590;"RING ENERGY, INC.";107002;2022;Q1
RELY;689895;"Elah Holdings, Inc.";100004;2017;Q4
REMI;76840;"REMEDENT, INC.";106003;2020;Q3
REN;637543;"Resolute Energy Corp";107002;2018;Q3
REPL;6767773;"Replimune Group, Inc.";;2021;Q4
RES;448466;"RPC Inc";107004;2022;Q1
RESI;137841;"Altisource Residential Corp";104001;2020;Q1
RETA;6481043;"Reata Pharmaceuticals, Inc.";;2022;Q1
REV;639819;"REVLON INC /DE/";102002;2022;Q1
REXR;139560;"Rexford Industrial Realty, Inc.";109001;2022;Q1
REZI;918602;"RESIDEO TECHNOLOGIES, INC.";103013;2022;Q1
RFIL;241093;"R F INDUSTRIES LTD";101001;2022;Q2
RFP;717558;"Resolute Forest Products Inc.";110002;2022;Q1
RGC;493690;"Regal Entertainment Group";103001;2017;Q4
RGEN;933166;"REPLIGEN CORP";106001;2022;Q1
RGF;1397114;"Real Good Food Company, Inc.";;2022;Q1
RGLS;768206;"Regulus Therapeutics Inc.";106002;2022;Q1
RGNX;778666;"REGENXBIO Inc.";106002;2022;Q1
RGP;328011;"RESOURCES CONNECTION INC";100002;2022;Q3
RGR;1248958;"STURM RUGER & CO INC";103002;2022;Q1
RGS;171506;"REGIS CORP";103020;2022;Q3
RH;951586;RH;103002;2021;Q4
RHE;712450;"REGIONAL HEALTH PROPERTIES, INC";106011;2022;Q1
RHI;378208;"Robert Half International";100011;2022;Q1
RHT;94011;"RED HAT INC";101003;2019;Q1
RICK;100383;"RCI HOSPITALITY HOLDINGS, INC.";103003;2022;Q2
RIDE;998523;"Lordstown Motors Corp.";103005;2022;Q1
RIG;350729;"Transocean Ltd.";107006;2022;Q1
RIGL;909018;"RIGEL PHARMACEUTICALS INC";106002;2022;Q1
RIHT;658986;"RIGHTSCORP, INC.";;2017;Q3
RILY;998694;"B. Riley Financial, Inc.";;2022;Q1
RIOT;1072404;"Riot Blockchain, Inc.";111001;2022;Q1
RIVN;1329539;"Rivian Automotive, Inc. / DE";103005;2022;Q1
RKDA;824887;"Arcadia Biosciences, Inc.";110003;2022;Q1
RKLB;1801462;"Rocket Lab USA, Inc.";;2022;Q1
RL;331016;"RALPH LAUREN CORP";103004;2021;Q4
RLH;990923;"Red Lion Hotels CORP";;2020;Q3
RLJE;653411;"RLJ ENTERTAINMENT, INC.";103001;2018;Q2
RLYB;1841445;"Rallybio Corp";;2022;Q1
RMBL;647388;"RumbleON, Inc.";103002;2022;Q1
RMBS;1305201;"RAMBUS INC";101004;2022;Q1
RMCF;515680;"Rocky Mountain Chocolate Factory, Inc.";102002;2021;Q4
RMD;129653;"RESMED INC";106003;2022;Q3
RNA;1841160;"Avidity Biosciences, Inc.";;2022;Q1
RNG;355550;"RingCentral Inc";101003;2022;Q1
ROAD;1291788;"Construction Partners, Inc.";100003;2022;Q2
ROCK;548420;"GIBRALTAR INDUSTRIES, INC.";110005;2022;Q1
ROG;1092274;"ROGERS CORP";100003;2022;Q1
ROK;121874;"ROCKWELL AUTOMATION INC";100001;2022;Q2
ROKU;617783;"ROKU, INC";103001;2022;Q1
ROL;744726;"ROLLINS INC";100002;2022;Q1
ROP;119446;"ROPER TECHNOLOGIES INC";100001;2022;Q1
ROST;200092;"ROSS STORES INC";103002;2022;Q1
ROVR;1241210;"ROVER GROUP, INC.";103020;2022;Q1
RP;243720;"REALPAGE INC";101003;2020;Q4
RPD;1238784;"Rapid7, Inc.";101003;2022;Q1
RPM;328948;"RPM INTERNATIONAL INC/DE/";110001;2022;Q3
RPTX;3307993;"Repare Therapeutics Inc.";;2022;Q1
RRC;110931;"RANGE RESOURCES CORP";107002;2022;Q1
RRGB;980379;"RED ROBIN GOURMET BURGERS INC";103003;2022;Q1
RRR;980329;"Red Rock Resorts, Inc.";103001;2022;Q1
RS;448547;"Reliance Steel & Aluminum Co";110007;2022;Q1
RSG;101495;"REPUBLIC SERVICES, INC.";100004;2022;Q1
RSI;1326824;"Rush Street Interactive, Inc.";103015;2022;Q1
RSLS;794492;"ReShape Lifesciences Inc.";106004;2021;Q1
RSPP;448551;"RSP Permian Inc";107006;2018;Q1
RST;985520;"ROSETTA STONE INC";101002;2020;Q2
RSYS;342891;"RADISYS CORP";101001;2018;Q3
RT;330525;"RUBY TUESDAY INC";103003;2018;Q1
RTN;354596;"RAYTHEON CO/";100008;2019;Q4
RTP;1301817;"Joby Aviation, Inc.";;2022;Q1
RTX;261978;"RAYTHEON TECHNOLOGIES CORP";100008;2022;Q1
RUN;148978;"Sunrun Inc.";101004;2022;Q1
RUSHA;909600;"RUSH ENTERPRISES INC \TX\";103005;2022;Q1
RUTH;998690;"Ruths Hospitality Group, Inc.";103003;2022;Q1
RVLV;1338983;"Revolve Group, Inc.";103002;2022;Q1
RVNC;6767449;"Revance Therapeutics, Inc.";;2022;Q1
RWLK;908640;"ReWalk Robotics Ltd.";106004;2022;Q1
RYAM;124551;"RAYONIER ADVANCED MATERIALS INC.";110001;2022;Q1
RYI;6767643;"Ryerson Holding Corporation";;2022;Q1
RYN;504942;"RAYONIER INC";110002;2022;Q1
RYTM;6767751;"Rhythm Pharmaceuticals, Inc.";;2022;Q1
SABR;980330;"Sabre Corp";100002;2022;Q1
SAFE;998404;"Safehold Inc.";109001;2022;Q1
SAFM;684669;"SANDERSON FARMS INC";102002;2022;Q2
SAGE;6767447;"Sage Therapeutics, Inc.";;2022;Q1
SAH;904847;"SONIC AUTOMOTIVE INC";103005;2022;Q1
SAIA;942700;"SAIA INC";100010;2022;Q1
SAIC;54785;"Science Applications International Corp";101003;2022;Q1
SAIL;902180;"Sailpoint Technologies Holdings, Inc.";101003;2022;Q1
SAM;714419;"THE BOSTON BEER COMPANY, INC.";102004;2022;Q1
SANM;418072;"SANMINA CORP";101001;2022;Q2
SANW;246310;"S&W Seed Co";102002;2022;Q3
SATS;823480;"EchoStar CORP";101005;2022;Q1
SAVA;989411;"CASSAVA SCIENCES INC";106002;2022;Q1
SAVE;170150;"Spirit Airlines, Inc.";100006;2022;Q1
SBAC;100897;"SBA COMMUNICATIONS CORP";108001;2022;Q1
SBGI;132115;"SINCLAIR BROADCAST GROUP INC";103001;2022;Q1
SBH;978927;"Sally Beauty Holdings, Inc.";103002;2022;Q2
SBRA;737503;"Sabra Health Care REIT, Inc.";109001;2022;Q1
SBUX;86689;"STARBUCKS CORP";103003;2022;Q2
SCCO;1300946;"SOUTHERN COPPER CORP/";110004;2022;Q1
SCG;190587;"SCANA CORP";105001;2018;Q4
SCHL;651267;"SCHOLASTIC CORP";103026;2022;Q3
SCHN;951289;"SCHNITZER STEEL INDUSTRIES, INC.";100004;2022;Q2
SCI;1056222;"SERVICE CORP INTERNATIONAL";102001;2022;Q1
SCL;1346699;"STEPAN CO";;2022;Q1
SCND;331831;"SCIENTIFIC INDUSTRIES INC";101001;2022;Q3
SCOR;896179;"COMSCORE, INC.";103011;2022;Q1
SCPH;1311963;"scPharmaceuticals Inc.";106002;2022;Q1
SCPL;1011098;"SciPlay Corp";101003;2022;Q1
SCSC;177685;"SCANSOURCE INC";101001;2022;Q3
SCTY;146125;"MONITRONICS INTERNATIONAL INC";103013;2020;Q4
SCVL;201975;"SHOE CARNIVAL INC";103002;2022;Q1
SCWX;201339;"SecureWorks Corp";101003;2022;Q1
SCX;218861;"STARRETT L S CO";100001;2022;Q3
SD;849174;"SANDRIDGE ENERGY INC";107002;2022;Q1
SDDL;654647;"DTHERA SCIENCES";;2018;Q3
SDGR;1252590;"Schrodinger, Inc.";101003;2022;Q1
SDPI;745554;"Superior Drilling Products, Inc.";107004;2022;Q1
SEAS;785588;"SeaWorld Entertainment, Inc.";103015;2022;Q1
SEB;448625;"Seaboard Corp";100013;2022;Q1
SEDG;847001;"SolarEdge Technologies Inc";101004;2022;Q1
SEE;378213;"Sealed Air";103018;2022;Q1
SEER;1253247;"Seer, Inc.";106002;2022;Q1
SEIC;341472;"SEI INVESTMENTS CO";104001;2022;Q1
SEM;6481057;"Select Medical Holdings Corporation";;2022;Q1
SEMG;733959;"SemGroup Corp";107003;2019;Q3
SEMR;1291789;"SEMrush Holdings, Inc.";101003;2022;Q1
SESN;818918;"Sesen Bio, Inc.";106002;2022;Q1
SEV;129956;"SEVCON, INC.";101004;2017;Q3
SFIX;902273;"Stitch Fix, Inc.";103002;2022;Q3
SFLY;650373;"SHUTTERFLY INC";103020;2019;Q2
SFM;520294;"Sprouts Farmers Market, Inc.";102001;2022;Q1
SFS;114802;"Smart & Final Stores, Inc.";102001;2019;Q1
SFY;1383143;"SILVERBOW RESOURCES, INC.";;2022;Q1
SG;1334625;"Sweetgreen, Inc.";103003;2022;Q1
SGA;652364;"SAGA COMMUNICATIONS INC";103001;2022;Q1
SGC;1243778;"SUPERIOR GROUP OF COMPANIES, INC.";;2022;Q1
SGEN;487011;"SEATTLE GENETICS INC /WA";106002;2022;Q1
SGH;630523;"SMART Global Holdings, Inc.";101004;2022;Q2
SGMA;231993;"SIGMATRON INTERNATIONAL INC";101001;2022;Q4
SGMO;773304;"SANGAMO THERAPEUTICS, INC";106002;2022;Q1
SGMS;1011099;"SCIENTIFIC GAMES CORP";100003;2022;Q1
SGRY;6481001;"Surgery Partners, Inc.";;2022;Q1
SGTX;1841619;"Sigilon Therapeutics, Inc.";;2022;Q1
SGY;123623;"STONE ENERGY CORP";107002;2018;Q1
SHAK;148890;"Shake Shack Inc.";103003;2022;Q1
SHEN;1097754;"SHENANDOAH TELECOMMUNICATIONS CO/VA/";108001;2022;Q1
SHLDQ;100266;"SEARS HOLDINGS CORP";103002;2018;Q3
SHLM;671141;"SCHULMAN A INC";110001;2018;Q3
SHLO;202591;"SHILOH INDUSTRIES INC";100001;2020;Q3
SHLS;1302456;"Shoals Technologies Group, Inc.";100001;2022;Q1
SHLX;909105;"Shell Midstream Partners, L.P.";107003;2022;Q1
SHO;448662;"Sunstone Hotel Investors Inc";109001;2022;Q1
SHOO;1198893;"STEVEN MADDEN, LTD.";103002;2022;Q1
SHOR;231330;"ShoreTel Inc";101005;2017;Q4
SHOS;39593;"SEARS HOMETOWN & OUTLET STORES, INC.";109001;2019;Q2
SHPGF;132453;"Shire plc";106005;2018;Q3
SHW;378215;Sherwin-Williams;110001;2022;Q1
SIG;185651;"SIGNET JEWELERS LTD";103002;2022;Q1
SIGA;1241827;"SIGA TECHNOLOGIES INC";106001;2022;Q1
